Time,Depth,Voltage,Current,data_water,roll,pitch,yaw
15.30.41,1.0,15.87,-3.0,0.0,-0.31,0.78,-47.52
15.30.42,1.0,15.87,-3.0,0.0,-0.31,0.78,-47.52
15.30.42,2.0,15.84,-3.0,0.0,-0.31,0.78,-47.52
15.30.42,2.0,15.84,-3.0,0.0,-0.31,0.78,-47.52
15.30.42,1.0,15.9,-3.0,0.0,-0.31,0.78,-47.52
15.30.42,1.0,15.9,-3.0,0.0,-0.31,0.78,-47.52
15.30.43,2.0,15.9,-3.0,0.0,-0.31,0.78,-47.52
15.30.43,0.0,15.8,-3.0,0.0,-0.31,0.78,-47.52
15.30.43,1.0,15.8,-3.0,0.0,-0.31,0.77,-47.52
15.30.43,1.0,15.82,-3.0,0.0,-0.31,0.77,-47.52
15.30.43,1.0,15.82,-3.0,0.0,-0.31,0.77,-47.52
15.30.44,1.0,15.84,-3.0,0.0,-0.31,0.77,-47.52
15.30.44,1.0,15.84,-3.0,0.0,-0.31,0.77,-47.52
15.30.44,1.0,15.78,-3.0,0.0,-0.31,0.77,-47.52
15.30.44,1.0,15.78,-3.0,0.0,-0.31,0.77,-47.52
15.30.44,1.0,15.78,-3.0,0.0,-0.31,0.77,-47.52
15.30.45,1.0,15.86,-3.0,0.0,-0.31,0.77,-47.52
15.30.45,1.0,15.86,-3.0,0.0,-0.31,0.77,-47.52
15.30.45,1.0,15.85,-3.0,0.0,-0.31,0.77,-47.52
15.30.45,1.0,15.85,-3.0,0.0,-0.31,0.77,-47.52
15.30.45,1.0,15.85,-3.0,0.0,-0.31,0.77,-47.52
15.30.46,0.0,15.85,-3.0,0.0,-0.31,0.77,-47.52
15.30.46,1.0,15.87,-3.0,0.0,-0.31,0.77,-47.52
15.30.46,1.0,15.87,-3.0,0.0,-0.31,0.77,-47.52
15.30.46,1.0,15.9,-3.0,0.0,-0.31,0.77,-47.52
15.30.46,0.0,15.9,-3.0,0.0,-0.31,0.77,-47.52
15.30.47,2.0,15.9,-3.0,0.0,-0.31,0.77,-47.52
15.30.47,1.0,15.84,-3.0,0.0,-0.31,0.77,-47.52
15.30.47,0.0,15.84,-3.0,0.0,-0.31,0.77,-47.52
15.30.47,1.0,15.81,-3.0,0.0,-0.31,0.77,-47.52
15.30.47,0.0,15.81,-3.0,0.0,-0.31,0.77,-47.52
15.30.48,1.0,15.88,-3.0,0.0,-0.31,0.77,-47.52
15.30.48,1.0,15.88,-3.0,0.0,-0.31,0.77,-47.52
15.30.48,2.0,16.07,-3.0,0.0,-0.31,0.77,-47.52
15.30.48,1.0,16.07,-3.0,0.0,-0.31,0.77,-47.52
15.30.48,1.0,16.07,-3.0,0.0,-0.31,0.77,-47.52
15.30.49,1.0,16.1,-3.0,0.0,-0.31,0.77,-47.52
15.30.49,2.0,16.1,-3.0,0.0,-0.31,0.77,-47.52
15.30.49,2.0,16.02,-3.0,0.0,-0.31,0.77,-47.52
15.30.49,1.0,16.02,-3.0,0.0,-0.31,0.77,-47.52
15.30.49,1.0,16.01,-3.0,0.0,-0.31,0.77,-47.52
15.30.50,1.0,16.01,-3.0,0.0,-0.31,0.77,-47.52
15.30.50,2.0,16.11,-3.0,0.0,-0.31,0.77,-47.52
15.30.50,1.0,16.11,-3.0,0.0,-0.31,0.77,-47.52
15.30.50,1.0,16.11,-3.0,0.0,-0.31,0.77,-47.52
15.30.50,1.0,16.11,-3.0,0.0,-0.31,0.77,-47.52
15.30.51,1.0,16.11,-3.0,0.0,-0.31,0.77,-47.52
15.30.51,1.0,16.11,-3.0,0.0,-0.31,0.77,-47.52
15.30.51,1.0,16.11,-3.0,0.0,-0.31,0.77,-47.52
15.30.51,1.0,16.02,-3.0,0.0,-0.31,0.77,-47.52
15.30.51,1.0,16.02,-3.0,0.0,-0.31,0.77,-47.52
15.30.52,1.0,16.02,-3.0,0.0,-0.31,0.77,-47.52
15.30.52,1.0,16.02,-3.0,0.0,-0.31,0.77,-47.52
15.30.52,1.0,16.06,-3.0,0.0,-0.31,0.77,-47.52
15.30.52,1.0,16.06,-3.0,0.0,-0.31,0.77,-47.52
15.30.52,1.0,16.06,-3.0,0.0,-0.31,0.77,-47.52
15.30.53,1.0,16.06,-3.0,0.0,-0.31,0.77,-47.52
15.30.53,1.0,16.06,-3.0,0.0,-0.31,0.77,-47.52
15.30.53,1.0,16.13,-3.0,0.0,-0.31,0.77,-47.52
15.30.53,1.0,16.13,-3.0,0.0,-0.31,0.77,-47.52
15.30.53,1.0,15.9,-3.0,0.0,-0.31,0.77,-47.52
15.30.54,0.0,15.9,-3.0,0.0,-0.31,0.77,-47.52
15.30.54,1.0,15.87,-3.0,0.0,-0.31,0.77,-47.52
15.30.54,1.0,15.87,-3.0,0.0,-0.31,0.77,-47.52
15.30.54,1.0,16.01,-3.0,0.0,-0.31,0.77,-47.52
15.30.54,1.0,16.01,-3.0,0.0,-0.31,0.77,-47.52
15.30.55,2.0,16.01,-3.0,0.0,-0.31,0.77,-47.52
15.30.55,1.0,16.02,-3.0,0.0,-0.31,0.77,-47.52
15.30.55,1.0,16.02,-3.0,0.0,-0.31,0.77,-47.52
15.30.55,2.0,16.01,-3.0,0.0,-0.31,0.77,-47.52
15.30.55,1.0,16.01,-3.0,0.0,-0.31,0.77,-47.52
15.30.56,1.0,15.99,-3.0,0.0,-0.31,0.77,-47.52
15.30.56,1.0,15.99,-3.0,0.0,-0.31,0.77,-47.52
15.30.56,1.0,16.04,-3.0,0.0,-0.31,0.77,-47.52
15.30.56,1.0,16.04,-3.0,0.0,-0.31,0.77,-47.52
15.30.56,0.0,16.12,-3.0,0.0,-0.31,0.77,-47.52
15.30.57,0.0,16.12,-3.0,0.0,-0.31,0.77,-47.52
15.30.57,2.0,16.12,-3.0,0.0,-0.31,0.77,-47.52
15.30.57,0.0,16.05,-3.0,0.0,-0.31,0.77,-47.52
15.30.57,2.0,16.05,-3.0,0.0,-0.31,0.77,-47.52
15.30.57,1.0,15.87,-3.0,0.0,-0.31,0.77,-47.52
15.30.58,1.0,15.87,-3.0,0.0,-0.31,0.77,-47.52
15.30.58,0.0,15.96,-3.0,0.0,-0.31,0.76,-47.52
15.30.58,1.0,15.96,-3.0,0.0,-0.31,0.76,-47.52
15.30.58,1.0,16.11,-3.0,0.0,-0.31,0.76,-47.52
15.30.58,1.0,16.11,-3.0,0.0,-0.31,0.76,-47.52
15.30.59,1.0,16.11,-3.0,0.0,-0.31,0.76,-47.52
15.30.59,1.0,16.12,-3.0,0.0,-0.31,0.76,-47.52
15.30.59,1.0,16.12,-3.0,0.0,-0.31,0.76,-47.52
15.30.59,1.0,15.8,-3.0,0.0,-0.31,0.76,-47.52
15.30.59,1.0,15.8,-3.0,0.0,-0.31,0.76,-47.52
15.31.0,2.0,16.02,-3.0,0.0,-0.31,0.76,-47.52
15.31.0,1.0,16.02,-3.0,0.0,-0.31,0.76,-47.52
15.31.0,1.0,16.11,-3.0,0.0,-0.31,0.76,-47.52
15.31.0,1.0,16.11,-3.0,0.0,-0.31,0.76,-47.52
15.31.0,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.1,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.1,2.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.1,1.0,16.13,-3.0,0.0,-0.31,0.76,-47.52
15.31.1,1.0,16.13,-3.0,0.0,-0.31,0.76,-47.52
15.31.1,1.0,16.01,-3.0,0.0,-0.31,0.76,-47.52
15.31.2,1.0,16.01,-3.0,0.0,-0.31,0.76,-47.52
15.31.2,1.0,16.02,-3.0,0.0,-0.31,0.76,-47.52
15.31.2,1.0,16.02,-3.0,0.0,-0.31,0.76,-47.52
15.31.2,1.0,16.12,-3.0,0.0,-0.31,0.76,-47.52
15.31.2,1.0,16.12,-3.0,0.0,-0.31,0.76,-47.52
15.31.3,1.0,16.12,-3.0,0.0,-0.31,0.76,-47.52
15.31.3,2.0,16.12,-3.0,0.0,-0.31,0.76,-47.52
15.31.3,2.0,16.12,-3.0,0.0,-0.31,0.76,-47.52
15.31.3,1.0,16.0,-3.0,0.0,-0.31,0.76,-47.52
15.31.3,0.0,16.0,-3.0,0.0,-0.31,0.76,-47.52
15.31.4,0.0,15.84,-3.0,0.0,-0.31,0.76,-47.52
15.31.4,1.0,15.84,-3.0,0.0,-0.31,0.76,-47.52
15.31.4,0.0,15.95,-3.0,0.0,-0.31,0.76,-47.52
15.31.4,1.0,15.95,-3.0,0.0,-0.31,0.76,-47.52
15.31.4,0.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.5,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.5,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.5,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.5,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.5,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.6,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.6,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.6,0.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.6,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.6,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.7,1.0,16.05,-3.0,0.0,-0.31,0.76,-47.52
15.31.7,1.0,16.14,4.0,0.0,-0.31,0.76,-47.52
15.31.7,1.0,16.14,4.0,0.0,-0.31,0.76,-47.52
15.31.7,1.0,16.03,3.0,0.0,-0.31,0.76,-47.52
15.31.7,0.0,16.03,3.0,0.0,-0.31,0.76,-47.52
15.31.8,1.0,16.02,3.0,0.0,-0.31,0.76,-47.52
15.31.8,1.0,16.02,3.0,0.0,-0.31,0.76,-47.52
15.31.8,1.0,16.11,4.0,0.0,-0.31,0.76,-47.52
15.31.8,1.0,16.11,4.0,0.0,-0.31,0.76,-47.52
15.31.8,0.0,16.13,4.0,0.0,-0.31,0.76,-47.52
15.31.9,1.0,16.13,4.0,0.0,-0.31,0.76,-47.52
15.31.9,1.0,16.13,4.0,0.0,-0.31,0.76,-47.52
15.31.9,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.9,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.9,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.10,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.10,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.10,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.10,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.10,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.11,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.11,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.11,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.11,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.11,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.12,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.12,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.12,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.12,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.12,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.13,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.13,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.13,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.13,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.13,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.14,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.14,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.14,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.14,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.14,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.15,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.15,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.15,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.15,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.15,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.16,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.16,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.16,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.16,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.16,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.17,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.17,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.17,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.17,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.17,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.18,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.18,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.18,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.18,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.18,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.19,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.19,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.19,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.19,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.19,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.20,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.20,2.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.20,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.20,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.20,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.21,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.21,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.21,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.21,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.21,2.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.22,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.22,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.22,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.22,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.22,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.23,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.23,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.23,2.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.23,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.23,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.24,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.24,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.24,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.24,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.24,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.25,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.25,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.25,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.25,2.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.25,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.26,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.26,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.26,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.26,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.26,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.27,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.27,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.27,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.27,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.27,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.28,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.28,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.28,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.28,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.28,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.29,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.29,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.29,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.29,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.29,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.30,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.30,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.30,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.30,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.30,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.31,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.31,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.31,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.31,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.31,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.32,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.32,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.32,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.32,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.32,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.33,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.33,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.33,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.33,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.33,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.34,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.34,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.34,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.34,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.34,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.35,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.35,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.35,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.35,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.35,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.36,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.36,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.36,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.36,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.36,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.37,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.37,0.0,16.12,4.0,0.0,-0.31,0.76,-47.52
15.31.37,1.0,16.12,4.0,0.0,-0.31,0.76,-47.52
